filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
Alpha-2-B-1-3-2.png,4070201,"{}",137,113,"{""name"":""rect"",""x"":873,""y"":1651,""width"":153,""height"":129}","{}"
Alpha-2-B-1-3-2.png,4070201,"{}",137,114,"{""name"":""rect"",""x"":783,""y"":1592,""width"":178,""height"":176}","{}"
Alpha-2-B-1-3-2.png,4070201,"{}",137,115,"{""name"":""rect"",""x"":675,""y"":1616,""width"":148,""height"":195}","{}"
Alpha-2-B-1-3-2.png,4070201,"{}",137,116,"{""name"":""rect"",""x"":490,""y"":1461,""width"":148,""height"":127}","{}"
Alpha-2-B-1-3-2.png,4070201,"{}",137,117,"{""name"":""rect"",""x"":239,""y"":1206,""width"":105,""height"":106}","{}"
Alpha-2-B-1-3-2.png,4070201,"{}",137,118,"{""name"":""rect"",""x"":265,""y"":1314,""width"":96,""height"":87}","{}"
Alpha-2-B-1-3-2.png,4070201,"{}",137,119,"{""name"":""rect"",""x"":132,""y"":1377,""width"":101,""height"":85}","{}"
Alpha-2-B-1-3-2.png,4070201,"{}",137,120,"{""name"":""rect"",""x"":146,""y"":1445,""width"":126,""height"":138}","{}"
Alpha-2-B-1-3-2.png,4070201,"{}",137,121,"{""name"":""rect"",""x"":84,""y"":1513,""width"":110,""height"":146}","{}"
Alpha-2-B-1-3-2.png,4070201,"{}",137,122,"{""name"":""rect"",""x"":5,""y"":1555,""width"":122,""height"":169}","{}"
Alpha-2-B-1-3-2.png,4070201,"{}",137,123,"{""name"":""rect"",""x"":228,""y"":1590,""width"":89,""height"":119}","{}"
Alpha-2-B-1-3-2.png,4070201,"{}",137,124,"{""name"":""rect"",""x"":289,""y"":1555,""width"":152,""height"":195}","{}"
Alpha-2-B-1-3-2.png,4070201,"{}",137,125,"{""name"":""rect"",""x"":371,""y"":1503,""width"":176,""height"":209}","{}"
Alpha-2-B-1-3-2.png,4070201,"{}",137,126,"{""name"":""rect"",""x"":455,""y"":1677,""width"":112,""height"":94}","{}"
Alpha-2-B-1-3-2.png,4070201,"{}",137,127,"{""name"":""rect"",""x"":275,""y"":1710,""width"":143,""height"":192}","{}"
Alpha-2-B-1-3-2.png,4070201,"{}",137,128,"{""name"":""rect"",""x"":45,""y"":1717,""width"":134,""height"":141}","{}"
Alpha-2-B-1-3-2.png,4070201,"{}",137,129,"{""name"":""rect"",""x"":99,""y"":1846,""width"":152,""height"":94}","{}"
Alpha-2-B-1-3-2.png,4070201,"{}",137,130,"{""name"":""rect"",""x"":462,""y"":1811,""width"":106,""height"":129}","{}"
Alpha-2-B-1-3-2.png,4070201,"{}",137,131,"{""name"":""rect"",""x"":608,""y"":1783,""width"":127,""height"":120}","{}"
Alpha-2-B-1-3-2.png,4070201,"{}",137,132,"{""name"":""rect"",""x"":765,""y"":1850,""width"":129,""height"":94}","{}"
Alpha-2-B-1-3-2.png,4070201,"{}",137,133,"{""name"":""rect"",""x"":818,""y"":1750,""width"":159,""height"":157}","{}"
Alpha-2-B-1-3-2.png,4070201,"{}",137,134,"{""name"":""rect"",""x"":5,""y"":600,""width"":58,""height"":119}","{}"
Alpha-2-B-1-3-2.png,4070201,"{}",137,135,"{""name"":""rect"",""x"":5,""y"":856,""width"":47,""height"":126}","{}"
Alpha-2-B-1-3-2.png,4070201,"{}",137,136,"{""name"":""rect"",""x"":3,""y"":289,""width"":33,""height"":59}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,0,"{""name"":""rect"",""x"":106,""y"":151,""width"":148,""height"":143}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,1,"{""name"":""rect"",""x"":82,""y"":277,""width"":124,""height"":79}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,2,"{""name"":""rect"",""x"":470,""y"":309,""width"":168,""height"":131}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,3,"{""name"":""rect"",""x"":604,""y"":168,""width"":163,""height"":124}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,4,"{""name"":""rect"",""x"":386,""y"":5,""width"":168,""height"":136}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,5,"{""name"":""rect"",""x"":965,""y"":121,""width"":213,""height"":153}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,6,"{""name"":""rect"",""x"":1277,""y"":2,""width"":183,""height"":126}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,7,"{""name"":""rect"",""x"":1442,""y"":17,""width"":134,""height"":173}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,8,"{""name"":""rect"",""x"":1620,""y"":166,""width"":176,""height"":116}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,9,"{""name"":""rect"",""x"":1519,""y"":433,""width"":171,""height"":198}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,10,"{""name"":""rect"",""x"":1002,""y"":361,""width"":190,""height"":163}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,11,"{""name"":""rect"",""x"":1259,""y"":537,""width"":134,""height"":163}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,12,"{""name"":""rect"",""x"":977,""y"":453,""width"":62,""height"":79}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,13,"{""name"":""rect"",""x"":745,""y"":495,""width"":96,""height"":136}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,14,"{""name"":""rect"",""x"":824,""y"":468,""width"":101,""height"":121}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,15,"{""name"":""rect"",""x"":881,""y"":571,""width"":89,""height"":161}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,16,"{""name"":""rect"",""x"":606,""y"":490,""width"":119,""height"":82}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,17,"{""name"":""rect"",""x"":651,""y"":312,""width"":104,""height"":166}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,18,"{""name"":""rect"",""x"":458,""y"":648,""width"":131,""height"":158}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,19,"{""name"":""rect"",""x"":391,""y"":732,""width"":186,""height"":163}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,20,"{""name"":""rect"",""x"":544,""y"":868,""width"":200,""height"":131}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,21,"{""name"":""rect"",""x"":831,""y"":831,""width"":203,""height"":129}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,22,"{""name"":""rect"",""x"":923,""y"":725,""width"":146,""height"":153}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,23,"{""name"":""rect"",""x"":1244,""y"":759,""width"":163,""height"":166}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,24,"{""name"":""rect"",""x"":1707,""y"":802,""width"":148,""height"":158}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,25,"{""name"":""rect"",""x"":1821,""y"":759,""width"":114,""height"":101}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,26,"{""name"":""rect"",""x"":1732,""y"":903,""width"":116,""height"":96}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,27,"{""name"":""rect"",""x"":1796,""y"":1029,""width"":139,""height"":92}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,28,"{""name"":""rect"",""x"":1601,""y"":1113,""width"":121,""height"":141}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,29,"{""name"":""rect"",""x"":1794,""y"":1170,""width"":139,""height"":143}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,30,"{""name"":""rect"",""x"":1643,""y"":1230,""width"":124,""height"":166}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,31,"{""name"":""rect"",""x"":1680,""y"":1348,""width"":190,""height"":99}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,32,"{""name"":""rect"",""x"":1789,""y"":1541,""width"":141,""height"":195}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,33,"{""name"":""rect"",""x"":1722,""y"":1737,""width"":200,""height"":129}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,34,"{""name"":""rect"",""x"":1655,""y"":1551,""width"":84,""height"":84}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,35,"{""name"":""rect"",""x"":1507,""y"":1554,""width"":168,""height"":143}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,36,"{""name"":""rect"",""x"":1561,""y"":1747,""width"":131,""height"":163}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,37,"{""name"":""rect"",""x"":1249,""y"":1774,""width"":129,""height"":109}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,38,"{""name"":""rect"",""x"":0,""y"":784,""width"":87,""height"":119}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,39,"{""name"":""rect"",""x"":79,""y"":945,""width"":116,""height"":111}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,40,"{""name"":""rect"",""x"":146,""y"":999,""width"":136,""height"":186}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,41,"{""name"":""rect"",""x"":77,""y"":1160,""width"":158,""height"":163}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,42,"{""name"":""rect"",""x"":289,""y"":1160,""width"":89,""height"":146}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,43,"{""name"":""rect"",""x"":428,""y"":952,""width"":139,""height"":116}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,44,"{""name"":""rect"",""x"":547,""y"":1084,""width"":139,""height"":104}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,45,"{""name"":""rect"",""x"":517,""y"":1155,""width"":109,""height"":151}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,46,"{""name"":""rect"",""x"":606,""y"":1230,""width"":151,""height"":181}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,47,"{""name"":""rect"",""x"":455,""y"":1398,""width"":176,""height"":111}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,48,"{""name"":""rect"",""x"":309,""y"":1474,""width"":188,""height"":114}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,49,"{""name"":""rect"",""x"":79,""y"":1514,""width"":119,""height"":96}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,50,"{""name"":""rect"",""x"":99,""y"":1606,""width"":146,""height"":121}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,51,"{""name"":""rect"",""x"":371,""y"":1695,""width"":111,""height"":106}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,52,"{""name"":""rect"",""x"":465,""y"":1618,""width"":104,""height"":161}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,53,"{""name"":""rect"",""x"":500,""y"":1489,""width"":116,""height"":158}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,54,"{""name"":""rect"",""x"":609,""y"":1662,""width"":79,""height"":114}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,55,"{""name"":""rect"",""x"":757,""y"":1665,""width"":161,""height"":148}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,56,"{""name"":""rect"",""x"":995,""y"":1749,""width"":146,""height"":139}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,57,"{""name"":""rect"",""x"":1098,""y"":1667,""width"":114,""height"":94}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,58,"{""name"":""rect"",""x"":1022,""y"":1529,""width"":181,""height"":111}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,59,"{""name"":""rect"",""x"":876,""y"":1499,""width"":124,""height"":156}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,60,"{""name"":""rect"",""x"":821,""y"":1353,""width"":210,""height"":143}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,61,"{""name"":""rect"",""x"":802,""y"":1230,""width"":134,""height"":161}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,62,"{""name"":""rect"",""x"":769,""y"":1098,""width"":205,""height"":168}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,63,"{""name"":""rect"",""x"":915,""y"":1108,""width"":233,""height"":230}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,64,"{""name"":""rect"",""x"":935,""y"":1064,""width"":121,""height"":111}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,65,"{""name"":""rect"",""x"":1039,""y"":1368,""width"":146,""height"":111}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,66,"{""name"":""rect"",""x"":1210,""y"":1173,""width"":129,""height"":148}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,67,"{""name"":""rect"",""x"":1351,""y"":1123,""width"":158,""height"":181}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,68,"{""name"":""rect"",""x"":1452,""y"":1039,""width"":151,""height"":126}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,69,"{""name"":""rect"",""x"":1521,""y"":1160,""width"":106,""height"":114}","{}"
Alpha-A-5-1-11(light).png,4098588,"{}",71,70,"{""name"":""rect"",""x"":1128,""y"":1482,""width"":203,""height"":101}","{}"
Alpha-A-5-1-1(dark).png,3833757,"{}",19,0,"{""name"":""rect"",""x"":237,""y"":195,""width"":126,""height"":109}","{}"
Alpha-A-5-1-1(dark).png,3833757,"{}",19,1,"{""name"":""rect"",""x"":744,""y"":348,""width"":212,""height"":156}","{}"
Alpha-A-5-1-1(dark).png,3833757,"{}",19,2,"{""name"":""rect"",""x"":1181,""y"":353,""width"":89,""height"":151}","{}"
Alpha-A-5-1-1(dark).png,3833757,"{}",19,3,"{""name"":""rect"",""x"":1460,""y"":94,""width"":96,""height"":82}","{}"
Alpha-A-5-1-1(dark).png,3833757,"{}",19,4,"{""name"":""rect"",""x"":1169,""y"":551,""width"":245,""height"":148}","{}"
Alpha-A-5-1-1(dark).png,3833757,"{}",19,5,"{""name"":""rect"",""x"":136,""y"":583,""width"":124,""height"":237}","{}"
Alpha-A-5-1-1(dark).png,3833757,"{}",19,6,"{""name"":""rect"",""x"":282,""y"":1191,""width"":151,""height"":133}","{}"
Alpha-A-5-1-1(dark).png,3833757,"{}",19,7,"{""name"":""rect"",""x"":595,""y"":1132,""width"":126,""height"":121}","{}"
Alpha-A-5-1-1(dark).png,3833757,"{}",19,8,"{""name"":""rect"",""x"":813,""y"":978,""width"":153,""height"":158}","{}"
Alpha-A-5-1-1(dark).png,3833757,"{}",19,9,"{""name"":""rect"",""x"":1090,""y"":998,""width"":151,""height"":106}","{}"
Alpha-A-5-1-1(dark).png,3833757,"{}",19,10,"{""name"":""rect"",""x"":1426,""y"":1058,""width"":203,""height"":133}","{}"
Alpha-A-5-1-1(dark).png,3833757,"{}",19,11,"{""name"":""rect"",""x"":1087,""y"":1181,""width"":136,""height"":153}","{}"
Alpha-A-5-1-1(dark).png,3833757,"{}",19,12,"{""name"":""rect"",""x"":1166,""y"":1394,""width"":188,""height"":133}","{}"
Alpha-A-5-1-1(dark).png,3833757,"{}",19,13,"{""name"":""rect"",""x"":931,""y"":1445,""width"":89,""height"":91}","{}"
Alpha-A-5-1-1(dark).png,3833757,"{}",19,14,"{""name"":""rect"",""x"":237,""y"":1361,""width"":156,""height"":96}","{}"
Alpha-A-5-1-1(dark).png,3833757,"{}",19,15,"{""name"":""rect"",""x"":284,""y"":1487,""width"":148,""height"":138}","{}"
Alpha-A-5-1-1(dark).png,3833757,"{}",19,16,"{""name"":""rect"",""x"":47,""y"":1599,""width"":141,""height"":101}","{}"
Alpha-A-5-1-1(dark).png,3833757,"{}",19,17,"{""name"":""rect"",""x"":180,""y"":1633,""width"":200,""height"":79}","{}"
Alpha-A-5-1-1(dark).png,3833757,"{}",19,18,"{""name"":""rect"",""x"":57,""y"":1744,""width"":133,""height"":104}","{}"
Alpha-A-5-1-2(dark).png,4771956,"{}",22,0,"{""name"":""rect"",""x"":725,""y"":210,""width"":111,""height"":141}","{}"
Alpha-A-5-1-2(dark).png,4771956,"{}",22,1,"{""name"":""rect"",""x"":497,""y"":386,""width"":116,""height"":156}","{}"
Alpha-A-5-1-2(dark).png,4771956,"{}",22,2,"{""name"":""rect"",""x"":665,""y"":549,""width"":158,""height"":119}","{}"
Alpha-A-5-1-2(dark).png,4771956,"{}",22,3,"{""name"":""rect"",""x"":1627,""y"":5,""width"":111,""height"":72}","{}"
Alpha-A-5-1-2(dark).png,4771956,"{}",22,4,"{""name"":""rect"",""x"":1810,""y"":173,""width"":121,""height"":116}","{}"
Alpha-A-5-1-2(dark).png,4771956,"{}",22,5,"{""name"":""rect"",""x"":1447,""y"":433,""width"":148,""height"":119}","{}"
Alpha-A-5-1-2(dark).png,4771956,"{}",22,6,"{""name"":""rect"",""x"":1439,""y"":589,""width"":104,""height"":119}","{}"
Alpha-A-5-1-2(dark).png,4771956,"{}",22,7,"{""name"":""rect"",""x"":1670,""y"":796,""width"":136,""height"":121}","{}"
Alpha-A-5-1-2(dark).png,4771956,"{}",22,8,"{""name"":""rect"",""x"":1395,""y"":1068,""width"":101,""height"":84}","{}"
Alpha-A-5-1-2(dark).png,4771956,"{}",22,9,"{""name"":""rect"",""x"":1734,""y"":1692,""width"":94,""height"":129}","{}"
Alpha-A-5-1-2(dark).png,4771956,"{}",22,10,"{""name"":""rect"",""x"":1301,""y"":1665,""width"":232,""height"":156}","{}"
Alpha-A-5-1-2(dark).png,4771956,"{}",22,11,"{""name"":""rect"",""x"":809,""y"":1516,""width"":101,""height"":111}","{}"
Alpha-A-5-1-2(dark).png,4771956,"{}",22,12,"{""name"":""rect"",""x"":262,""y"":1650,""width"":99,""height"":96}","{}"
Alpha-A-5-1-2(dark).png,4771956,"{}",22,13,"{""name"":""rect"",""x"":171,""y"":1746,""width"":106,""height"":89}","{}"
Alpha-A-5-1-2(dark).png,4771956,"{}",22,14,"{""name"":""rect"",""x"":7,""y"":1177,""width"":111,""height"":106}","{}"
Alpha-A-5-1-2(dark).png,4771956,"{}",22,15,"{""name"":""rect"",""x"":168,""y"":1078,""width"":87,""height"":166}","{}"
Alpha-A-5-1-2(dark).png,4771956,"{}",22,16,"{""name"":""rect"",""x"":260,""y"":1155,""width"":84,""height"":109}","{}"
Alpha-A-5-1-2(dark).png,4771956,"{}",22,17,"{""name"":""rect"",""x"":351,""y"":967,""width"":106,""height"":134}","{}"
Alpha-A-5-1-2(dark).png,4771956,"{}",22,18,"{""name"":""rect"",""x"":178,""y"":791,""width"":200,""height"":87}","{}"
Alpha-A-5-1-2(dark).png,4771956,"{}",22,19,"{""name"":""rect"",""x"":623,""y"":885,""width"":136,""height"":181}","{}"
Alpha-A-5-1-2(dark).png,4771956,"{}",22,20,"{""name"":""rect"",""x"":774,""y"":821,""width"":134,""height"":163}","{}"
Alpha-A-5-1-2(dark).png,4771956,"{}",22,21,"{""name"":""rect"",""x"":1086,""y"":603,""width"":193,""height"":116}","{}"
Alpha-A-5-1-2(light).png,4164723,"{}",22,0,"{""name"":""rect"",""x"":505,""y"":386,""width"":124,""height"":153}","{}"
Alpha-A-5-1-2(light).png,4164723,"{}",22,1,"{""name"":""rect"",""x"":732,""y"":203,""width"":109,""height"":151}","{}"
Alpha-A-5-1-2(light).png,4164723,"{}",22,2,"{""name"":""rect"",""x"":1625,""y"":5,""width"":126,""height"":77}","{}"
Alpha-A-5-1-2(light).png,4164723,"{}",22,3,"{""name"":""rect"",""x"":1808,""y"":163,""width"":121,""height"":136}","{}"
Alpha-A-5-1-2(light).png,4164723,"{}",22,4,"{""name"":""rect"",""x"":1457,""y"":425,""width"":131,""height"":121}","{}"
Alpha-A-5-1-2(light).png,4164723,"{}",22,5,"{""name"":""rect"",""x"":1437,""y"":576,""width"":104,""height"":116}","{}"
Alpha-A-5-1-2(light).png,4164723,"{}",22,6,"{""name"":""rect"",""x"":1664,""y"":774,""width"":129,""height"":141}","{}"
Alpha-A-5-1-2(light).png,4164723,"{}",22,7,"{""name"":""rect"",""x"":1395,""y"":1066,""width"":101,""height"":82}","{}"
Alpha-A-5-1-2(light).png,4164723,"{}",22,8,"{""name"":""rect"",""x"":1736,""y"":1674,""width"":94,""height"":146}","{}"
Alpha-A-5-1-2(light).png,4164723,"{}",22,9,"{""name"":""rect"",""x"":1306,""y"":1667,""width"":213,""height"":151}","{}"
Alpha-A-5-1-2(light).png,4164723,"{}",22,10,"{""name"":""rect"",""x"":1088,""y"":606,""width"":183,""height"":101}","{}"
Alpha-A-5-1-2(light).png,4164723,"{}",22,11,"{""name"":""rect"",""x"":675,""y"":539,""width"":148,""height"":124}","{}"
Alpha-A-5-1-2(light).png,4164723,"{}",22,12,"{""name"":""rect"",""x"":767,""y"":811,""width"":156,""height"":166}","{}"
Alpha-A-5-1-2(light).png,4164723,"{}",22,13,"{""name"":""rect"",""x"":623,""y"":873,""width"":136,""height"":185}","{}"
Alpha-A-5-1-2(light).png,4164723,"{}",22,14,"{""name"":""rect"",""x"":183,""y"":772,""width"":190,""height"":101}","{}"
Alpha-A-5-1-2(light).png,4164723,"{}",22,15,"{""name"":""rect"",""x"":351,""y"":942,""width"":94,""height"":148}","{}"
Alpha-A-5-1-2(light).png,4164723,"{}",22,16,"{""name"":""rect"",""x"":173,""y"":1076,""width"":84,""height"":161}","{}"
Alpha-A-5-1-2(light).png,4164723,"{}",22,17,"{""name"":""rect"",""x"":260,""y"":1133,""width"":69,""height"":124}","{}"
Alpha-A-5-1-2(light).png,4164723,"{}",22,18,"{""name"":""rect"",""x"":275,""y"":1640,""width"":77,""height"":106}","{}"
Alpha-A-5-1-2(light).png,4164723,"{}",22,19,"{""name"":""rect"",""x"":2,""y"":1175,""width"":116,""height"":104}","{}"
Alpha-A-5-1-2(light).png,4164723,"{}",22,20,"{""name"":""rect"",""x"":814,""y"":1506,""width"":99,""height"":116}","{}"
Alpha-A-5-1-2(light).png,4164723,"{}",22,21,"{""name"":""rect"",""x"":173,""y"":1729,""width"":104,""height"":101}","{}"
Alpha-A-5-1-3(dark).png,4798833,"{}",32,0,"{""name"":""rect"",""x"":17,""y"":882,""width"":89,""height"":180}","{}"
Alpha-A-5-1-3(dark).png,4798833,"{}",32,1,"{""name"":""rect"",""x"":37,""y"":390,""width"":106,""height"":131}","{}"
Alpha-A-5-1-3(dark).png,4798833,"{}",32,2,"{""name"":""rect"",""x"":324,""y"":433,""width"":96,""height"":116}","{}"
Alpha-A-5-1-3(dark).png,4798833,"{}",32,3,"{""name"":""rect"",""x"":460,""y"":433,""width"":136,""height"":133}","{}"
Alpha-A-5-1-3(dark).png,4798833,"{}",32,4,"{""name"":""rect"",""x"":395,""y"":608,""width"":49,""height"":54}","{}"
Alpha-A-5-1-3(dark).png,4798833,"{}",32,5,"{""name"":""rect"",""x"":213,""y"":1011,""width"":89,""height"":106}","{}"
Alpha-A-5-1-3(dark).png,4798833,"{}",32,6,"{""name"":""rect"",""x"":395,""y"":1120,""width"":171,""height"":156}","{}"
Alpha-A-5-1-3(dark).png,4798833,"{}",32,7,"{""name"":""rect"",""x"":440,""y"":1317,""width"":101,""height"":121}","{}"
Alpha-A-5-1-3(dark).png,4798833,"{}",32,8,"{""name"":""rect"",""x"":578,""y"":1275,""width"":99,""height"":116}","{}"
Alpha-A-5-1-3(dark).png,4798833,"{}",32,9,"{""name"":""rect"",""x"":816,""y"":1218,""width"":151,""height"":119}","{}"
Alpha-A-5-1-3(dark).png,4798833,"{}",32,10,"{""name"":""rect"",""x"":759,""y"":1493,""width"":158,""height"":166}","{}"
Alpha-A-5-1-3(dark).png,4798833,"{}",32,11,"{""name"":""rect"",""x"":969,""y"":1433,""width"":111,""height"":153}","{}"
Alpha-A-5-1-3(dark).png,4798833,"{}",32,12,"{""name"":""rect"",""x"":1142,""y"":1179,""width"":124,""height"":205}","{}"
Alpha-A-5-1-3(dark).png,4798833,"{}",32,13,"{""name"":""rect"",""x"":1468,""y"":1354,""width"":151,""height"":151}","{}"
Alpha-A-5-1-3(dark).png,4798833,"{}",32,14,"{""name"":""rect"",""x"":1871,""y"":1298,""width"":74,""height"":89}","{}"
Alpha-A-5-1-3(dark).png,4798833,"{}",32,15,"{""name"":""rect"",""x"":1737,""y"":1792,""width"":203,""height"":119}","{}"
Alpha-A-5-1-3(dark).png,4798833,"{}",32,16,"{""name"":""rect"",""x"":1644,""y"":593,""width"":156,""height"":99}","{}"
Alpha-A-5-1-3(dark).png,4798833,"{}",32,17,"{""name"":""rect"",""x"":1723,""y"":492,""width"":171,""height"":101}","{}"
Alpha-A-5-1-3(dark).png,4798833,"{}",32,18,"{""name"":""rect"",""x"":1733,""y"":242,""width"":96,""height"":175}","{}"
Alpha-A-5-1-3(dark).png,4798833,"{}",32,19,"{""name"":""rect"",""x"":1206,""y"":222,""width"":178,""height"":124}","{}"
Alpha-A-5-1-3(dark).png,4798833,"{}",32,20,"{""name"":""rect"",""x"":1248,""y"":371,""width"":136,""height"":131}","{}"
Alpha-A-5-1-3(dark).png,4798833,"{}",32,21,"{""name"":""rect"",""x"":895,""y"":168,""width"":213,""height"":148}","{}"
Alpha-A-5-1-3(dark).png,4798833,"{}",32,22,"{""name"":""rect"",""x"":645,""y"":274,""width"":153,""height"":124}","{}"
Alpha-A-5-1-3(dark).png,4798833,"{}",32,23,"{""name"":""rect"",""x"":882,""y"":479,""width"":183,""height"":129}","{}"
Alpha-A-5-1-3(dark).png,4798833,"{}",32,24,"{""name"":""rect"",""x"":830,""y"":601,""width"":87,""height"":79}","{}"
Alpha-A-5-1-3(dark).png,4798833,"{}",32,25,"{""name"":""rect"",""x"":699,""y"":697,""width"":168,""height"":94}","{}"
Alpha-A-5-1-3(dark).png,4798833,"{}",32,26,"{""name"":""rect"",""x"":890,""y"":825,""width"":126,""height"":151}","{}"
Alpha-A-5-1-3(dark).png,4798833,"{}",32,27,"{""name"":""rect"",""x"":850,""y"":1060,""width"":91,""height"":89}","{}"
Alpha-A-5-1-3(dark).png,4798833,"{}",32,28,"{""name"":""rect"",""x"":722,""y"":1090,""width"":77,""height"":57}","{}"
Alpha-A-5-1-3(dark).png,4798833,"{}",32,29,"{""name"":""rect"",""x"":487,""y"":227,""width"":82,""height"":77}","{}"
Alpha-A-5-1-3(dark).png,4798833,"{}",32,30,"{""name"":""rect"",""x"":460,""y"":10,""width"":143,""height"":156}","{}"
Alpha-A-5-1-3(dark).png,4798833,"{}",32,31,"{""name"":""rect"",""x"":687,""y"":5,""width"":111,""height"":91}","{}"
Alpha-A-5-1-3(light).png,4158465,"{}",34,0,"{""name"":""rect"",""x"":40,""y"":400,""width"":91,""height"":109}","{}"
Alpha-A-5-1-3(light).png,4158465,"{}",34,1,"{""name"":""rect"",""x"":506,""y"":239,""width"":59,""height"":57}","{}"
Alpha-A-5-1-3(light).png,4158465,"{}",34,2,"{""name"":""rect"",""x"":477,""y"":17,""width"":128,""height"":143}","{}"
Alpha-A-5-1-3(light).png,4158465,"{}",34,3,"{""name"":""rect"",""x"":699,""y"":5,""width"":101,""height"":86}","{}"
Alpha-A-5-1-3(light).png,4158465,"{}",34,4,"{""name"":""rect"",""x"":896,""y"":156,""width"":220,""height"":158}","{}"
Alpha-A-5-1-3(light).png,4158465,"{}",34,5,"{""name"":""rect"",""x"":1222,""y"":215,""width"":163,""height"":136}","{}"
Alpha-A-5-1-3(light).png,4158465,"{}",34,6,"{""name"":""rect"",""x"":1726,""y"":235,""width"":109,""height"":183}","{}"
Alpha-A-5-1-3(light).png,4158465,"{}",34,7,"{""name"":""rect"",""x"":1726,""y"":481,""width"":173,""height"":116}","{}"
